Time (s),PWM (%),Wheel speed (rad/s),zuuu rot speed (rad/s)
8.40929651260376,0.05,0.7260569688296411,0.41788820664965315
8.42139482498169,0.05,1.5638150097869192,0.6898273978425618
8.4334876537323,0.05,1.3055062804917585,0.739724497144013
8.445492029190063,0.05,1.0890854532444616,0.6174766038554577
8.457537412643433,0.05,0.9075712110370513,0.5151875502874829
8.469511985778809,0.05,0.7539822368615503,0.4291150539924797
8.481249809265137,0.05,0.7539822368615503,0.5551052297286437
8.492905378341675,0.05,0.7539822368615503,0.5326515350429907
8.505501508712769,0.05,1.1938052083641213,0.6873325428774892
8.517462730407715,0.05,0.9983283321407566,0.5738166419666878
8.52947998046875,0.05,0.8307767239493008,0.4777647258113945
8.541553974151611,0.05,0.6981317007977318,0.4004242218941453
8.5536630153656,0.05,0.5794493116621174,0.3330631378371862
8.564776182174683,0.05,0.5794493116621174,0.31185687063406947
8.577525854110718,0.05,1.1519173063162573,0.5089504128748015
8.589442253112793,0.05,0.9634217471008699,0.42537277154487074
8.60110592842102,0.05,0.9634217471008699,0.38296023713863736
8.613481044769287,0.05,0.6702064327658225,0.2943928858785616
8.630790710449219,0.05,1.5009831567151233,0.4141459242020443
8.643258094787598,0.05,1.2426744274199628,0.6511571458839371
8.654394626617432,0.05,1.0402162341886203,0.5763114969317604
8.664909601211548,0.05,0.8866272600131194,0.4914864281192936
8.675066232681274,0.05,0.7609635538695276,0.4203830616147257
8.685382604598999,0.05,0.6492624817418906,0.35925911497044805
8.696408987045288,0.05,0.5515240436302081,0.3218362904943597
8.708459854125977,0.05,1.4311699866353502,0.4266201990274071
8.720951557159424,0.05,1.1868238913561442,0.5151875502874829
8.733197450637817,0.05,0.9913470151327792,0.6074971839951675
8.745256900787354,0.05,0.8237954069413236,0.5101978403573377
8.757385492324829,0.05,0.6841690667817771,0.4253727715448709
8.769282341003418,0.05,1.556833692778942,0.5301566800779182
8.781298875808716,0.05,1.2985249634837812,0.4428367563003787
8.793434619903564,0.05,1.0821041362364843,0.5438783823858173
8.805551528930664,0.05,0.9005898940290741,0.6349405886109655
8.817411661148071,0.05,0.7539822368615503,0.5314041075604544
8.829285383224487,0.05,1.6406094968746698,0.6237137412681389
8.841399669647217,0.05,1.3683381335635543,0.5214246877001643
8.853293895721436,0.05,1.14493598930828,0.43535219140516107
8.865662336349487,0.05,0.9494591130849153,0.533898962525527
8.877472639083862,0.05,0.7958701389094143,0.6262085962332116
8.889488935470581,0.05,0.6632251157578453,0.5226721151827006
8.901349544525146,0.05,1.4660765716752369,0.5987651916174135
8.91296124458313,0.05,1.4660765716752369,0.5438783823858173
8.925369024276733,0.05,1.0192722831646883,0.5850434893095143
8.937405347824097,0.05,0.8517206749732328,0.6773531230171991
8.949475049972534,0.05,0.7051130178057091,0.5650846495889339
8.961197853088379,0.05,1.5707963267948963,0.6798479779822716
8.97331690788269,0.05,1.3124875974997359,0.5401360999382083
8.985236406326294,0.05,1.0890854532444616,0.4490738937130601
8.997380495071411,0.05,0.9075712110370513,0.3742282447608834
9.00930905342102,0.05,0.7609635538695276,0.6611365657442274
9.021301746368408,0.05,0.635299847725936,0.5526103747635711
9.033398389816284,0.05,1.4590952546672598,0.6274560237157479
9.04546594619751,0.05,1.2147491593880533,0.5226721151827005
9.057379961013794,0.05,1.0192722831646883,0.43659961888769727
9.0694100856781,0.05,0.8447393579652556,0.3642488249005932
9.081382036209106,0.05,0.7051130178057091,0.30312487825631557
9.093666553497314,0.05,0.5864306286700948,0.25198035147232817
9.105424880981445,0.05,0.9424777960769379,0.29189803091348904
9.11760401725769,0.05,1.340412865531645,0.3417951302149402
9.130005836486816,0.05,1.1100294042683936,0.45281617616066894
9.141704797744751,0.05,0.9285151620609834,0.3779705272084923
9.153498649597168,0.05,0.7749261878854823,0.31684658056421466
9.165557146072388,0.05,0.6492624817418906,0.26445462629769095
9.177608013153076,0.05,0.5375614096142535,0.21954723692638492
9.189504384994507,0.05,0.4468042885105483,0.18337183993283288
9.20116376876831,0.05,0.37699111843077515,0.15717586279957102
9.213490724563599,0.05,1.2007865253720986,0.4203830616147256
9.225547552108765,0.05,0.9983283321407566,0.3492796951101579
9.237675666809082,0.05,0.8307767239493008,0.2906506034309528
9.249484300613403,0.05,0.6981317007977318,0.24449578657711046
9.261495113372803,0.05,0.5794493116621174,0.37672309972595597
9.273551940917969,0.05,0.48171087355043496,0.31435172559914204
9.28554081916809,0.05,1.361356816555577,0.4341047639226248
9.297673463821411,0.05,1.2007865253720986,0.5538578022461075
9.309342861175537,0.05,1.0053096491487339,0.46404302350349547
9.321484088897705,0.05,0.837758040957278,0.38670251958624624
9.333558797836304,0.05,0.6981317007977318,0.32183629049435974
9.345470428466797,0.05,1.5498523757709646,0.44158932881784246
9.357508420944214,0.05,1.3473941825396225,0.551362947281035
9.368749141693115,0.05,1.137954672300303,0.5139401228049466
9.381532907485962,0.05,0.9354964790689606,0.38296023713863736
9.393510818481445,0.05,0.7819075048934596,0.32058886301182343
9.405460596084595,0.05,0.6492624817418906,0.2669494812627635
9.417595386505127,0.05,0.5445427266222308,0.40915621427189935
9.429524421691895,0.05,1.340412865531645,0.5014658479795837
9.441461324691772,0.05,1.117010721276371,0.41788820664965315
9.453737497329712,0.05,0.9285151620609834,0.5289092525953819
9.465535402297974,0.05,0.7749261878854823,0.44283675630037866
9.477538824081421,0.05,0.6492624817418906,0.3692385348307384
9.489604949951172,0.05,0.5375614096142535,0.30686716070392445
9.501564502716064,0.05,0.4468042885105483,0.43784704637023353
9.513542890548706,0.05,0.37699111843077515,0.36674367986566575
9.5254807472229,0.05,0.3141592653589793,0.30561973322138813
9.537607192993164,0.05,1.2356931104119855,0.42911505399247973
9.550166845321655,0.05,1.2356931104119855,0.4291150539924797
9.561669826507568,0.05,0.8587019919812101,0.4465790387479875
9.57311725616455,0.1,0.7190756518216637,0.5675795045540065
9.585477113723755,0.1,0.6003932626860493,0.4478264662305238
9.597576379776001,0.1,0.4956735075663896,0.3729808172783471
9.60956859588623,0.1,1.3753194505715316,0.48275443574153964
9.621962070465088,0.1,1.137954672300303,0.565084649588934
9.634158372879028,0.1,0.9494591130849153,0.6311983061633567
9.645487308502197,0.1,1.752310569002307,0.7010542451853882
9.657866477966309,0.1,1.5219271077390553,0.7734050391724924
9.669244050979614,0.1,1.277581012459849,0.6511571458839371
9.681478261947632,0.1,1.7941984710501706,0.843260978194524
9.693480730056763,0.1,1.7592918860102842,0.7509513444868394
9.705278158187866,0.1,1.4730578886832142,0.7796421765851738
9.717498064041138,0.1,1.2217304763960304,0.6486622909188645
9.7292959690094,0.1,1.9268434942017398,0.8632198179151043
9.74151062965393,0.1,1.5987215948268056,0.8844260851182212
9.75351595878601,0.1,1.340412865531645,0.9218489095943094
9.765630960464478,0.1,2.1223203704251046,0.9542820241402528
9.77743673324585,0.1,1.7732545200262388,0.9680037264481519
9.78951621055603,0.1,1.4800392056911915,0.9941997035814136
9.801634550094604,0.1,1.2356931104119855,0.8282918484040886
9.813596487045288,0.1,1.8849555921538759,1.0154059707845302
9.825416326522827,0.1,1.7313666179783747,1.0391070929527195
9.837414741516113,0.1,1.4451326206513047,0.8682095278452495
9.849539995193481,0.1,1.207767842380076,1.081519627358953
9.861692667007446,0.1,2.059488517353309,1.0890041922541709
9.873474359512329,0.1,1.752310569002307,1.0890041922541707
9.885417461395264,0.1,1.4590952546672598,1.0890041922541709
9.897346258163452,0.1,1.891936909161853,1.0303751005749657
9.909573316574097,0.1,1.8849555921538759,1.0827670548414894
9.921564102172852,0.1,1.5707963267948963,1.0653030700859814
9.933228254318237,0.1,1.5707963267948963,0.9355706119022086
9.945591926574707,0.1,1.9198621771937625,1.0515813677780823
9.95756721496582,0.1,1.6057029118347832,1.0478390853304735
9.969508409500122,0.1,2.2479840765686965,1.0391070929527195
9.98175573348999,0.1,1.8709929581379212,1.0391070929527195
9.99364423751831,0.1,2.5342180738957665,1.2124995130252623
10.005818367004395,0.1,2.1153390534171272,1.0116636883369217
10.01756238937378,0.1,1.7662732030182615,0.8457558331595963
10.030152797698975,0.1,2.3736477827122884,1.1725818335841014
10.040507555007935,0.1,2.024581932313422,1.0016842684766314
10.052481174468994,0.1,1.6894787159305111,1.009168833371849
10.065493822097778,0.1,2.3876104167282426,1.2000252381998997
10.077580213546753,0.1,1.9896753472735358,1.0016842684766314
10.089540004730225,0.1,1.6615534478986016,1.0104162608543852
10.100914239883423,0.1,2.3876104167282426,1.140148719038158
10.113495588302612,0.1,1.9757127132575811,1.148880711415912
10.125541925430298,0.1,1.6475908138826472,0.9854677112036596
10.137261629104614,0.1,1.382300767579509,1.0615607876383726
10.149426221847534,0.1,2.0734511513692637,1.157612703793666
10.1615731716156,0.1,1.7243853009703975,0.9655088714830793
10.173434972763062,0.1,1.4451326206513047,1.157612703793666
10.185518264770508,0.1,2.199114857512855,1.143891001485767
10.197608232498169,0.1,1.8360863730980348,1.0278802456098932
10.209630966186523,0.1,1.5289084247470328,1.121437306800114
10.221607208251953,0.1,2.282890661608583,1.1164475968699688
10.233283281326294,0.1,1.9198621771937625,1.2910874444250477
10.245585203170776,0.1,1.5987215948268056,1.0877567647716344
10.25769591331482,0.1,2.2968532956245378,1.0777773449113441
10.269490003585815,0.1,1.9757127132575811,1.0827670548414896
10.281407117843628,0.1,1.6475908138826472,1.0653030700859816
10.293546199798584,0.1,2.4434609527920608,1.1463858564508396
10.305490493774414,0.1,2.0385445663293766,1.0615607876383726
10.317467451095581,0.1,1.7034413499464656,1.054076222743155
10.329476356506348,0.1,2.3806290997202653,1.0515813677780825
10.341535091400146,0.1,1.9826940302655585,1.0865093372890982
10.353500366210938,0.1,1.6545721308906243,1.0228905356797482
10.365622758865356,0.1,2.3177972466484698,1.0203956807146755
10.37757921218872,0.1,1.9338248112097172,1.2000252381998995
10.38950514793396,0.1,1.6196655458507379,1.0029316959591674
10.40164065361023,0.1,2.28987197861656,1.178818970996783
10.413666486740112,0.1,1.9128808601857854,0.9842202837211232
10.425416946411133,0.1,1.5987215948268056,0.9904574211338047
10.437589883804321,0.1,2.220058808536787,1.1551178488285934
10.449475288391113,0.1,1.8570303241219668,0.9655088714830793
10.461558103561401,0.1,2.150245638457014,1.0790247723938806
10.473433017730713,0.1,2.171189589480946,1.1251795892477228
10.48549747467041,0.1,1.8081611050661255,0.938065466867281
10.497507572174072,0.1,1.5079644737231006,0.9542820241402525
10.509538888931274,0.1,2.234021442552742,1.1900458183396092
10.521432638168335,0.1,1.8709929581379212,1.0166533982670665
10.533418655395508,0.1,1.556833692778942,1.0378596654701833
10.545309782028198,0.1,1.556833692778942,0.9929522760988774
10.557590007781982,0.1,1.8500490071139892,1.0914990472192432
10.569481372833252,0.1,1.5428710587629872,1.0964887571493884
10.581433534622192,0.1,2.275909344600606,1.0927464747017797
10.593584299087524,0.1,1.8989182261698305,1.0815196273589531
10.605537414550781,0.1,1.5847589608108512,1.0628082151209088
10.61754822731018,0.1,1.3194689145077132,0.8869209400832938
10.629010200500488,0.1,1.3194689145077132,1.012911115819458
10.641412258148193,0.1,1.668534764906579,1.0478390853304735
10.653522968292236,0.1,1.3892820845874863,0.8731992377753945
10.665422677993774,0.1,2.0804324683772406,1.2224789328855525
10.677391767501831,0.1,1.7313666179783747,1.0203956807146755
10.689352989196777,0.1,1.4451326206513047,1.0266328181273567
10.701204776763916,0.1,2.1223203704251046,1.0665504975685178
10.713493824005127,0.1,1.7732545200262388,0.9929522760988775
10.725438594818115,0.1,2.1851522234969005,1.1189424518350415
10.737423181533813,0.1,2.157226955464991,1.157612703793666
10.749443292617798,0.1,1.8011797880581482,1.0902516197367071
10.761555910110474,0.1,2.4644049038159936,1.3135411391107008
10.773289680480957,0.1,2.0664698343612864,1.098983612114461
10.785447835922241,0.1,1.7174039839624202,1.0877567647716346
10.79740309715271,0.1,2.3387411976724013,1.2399429176410603
10.808940887451172,0.1,2.3387411976724013,1.1052207495271422
10.821343421936035,0.1,2.590068609959585,1.2087572305776535
10.833050966262817,0.1,2.590068609959585,1.2486749100188144
10.845409870147705,0.1,1.8570303241219668,0.9854677112036596
10.857454061508179,0.1,2.555162024919698,1.3384896887614262
10.869436740875244,0.1,2.1362830044410597,1.1189424518350415
10.881438255310059,0.1,1.7802358370342162,1.1139527419048962
10.893356323242188,0.1,2.4923301718479025,1.2860977344949025
10.905373334884644,0.1,2.0804324683772406,1.0740350624637356
10.917360067367554,0.1,1.7313666179783747,1.0603133601558363
10.929089546203613,0.1,1.7313666179783747,1.1039733220446062
10.941447734832764,0.1,2.0943951023931953,1.2187366504379435
10.953061580657959,0.1,2.0943951023931953,1.0790247723938806
10.9655282497406,0.1,2.4294983187761066,1.1763241160317102
10.977256536483765,0.1,2.0385445663293766,1.1463858564508396
10.989304780960083,0.1,1.6964600329384885,1.140148719038158
11.00144338607788,0.1,2.345722514680379,1.2998194368028018
11.013349294662476,0.1,1.9617500792416263,1.0865093372890982
11.0253324508667,0.1,1.6406094968746698,1.0815196273589531
11.037355899810791,0.1,2.2689280275926285,1.233705780228379
11.048966884613037,0.1,2.2689280275926285,1.2436852000886691
11.061389207839966,0.1,1.5777776438028739,1.014158543301994
11.073395490646362,0.1,2.199114857512855,1.1738292610666377
11.085350275039673,0.1,1.843067690106012,1.0578185051907638
11.09746241569519,0.1,2.4574235868080154,1.2673863222568587
11.109514713287354,0.1,2.143264321449037,1.1314167266604043
11.12143349647522,0.1,1.7872171540421933,0.9443026042799625
11.133465051651001,0.1,2.562143341927676,1.3122937116281645
11.1454017162323,0.1,2.150245638457014,1.0989836121144612
11.157377243041992,0.1,1.7941984710501706,1.0902516197367071
11.169302463531494,0.1,2.478367537831948,1.2411903451235968
11.18149733543396,0.1,2.0664698343612864,1.035364810505111
11.193340301513672,0.1,1.7313666179783747,1.2224789328855525
11.20549201965332,0.1,2.3806290997202653,1.1875509633745367
11.217365264892578,0.1,1.9896753472735358,1.3497165361042525
11.229363203048706,0.1,1.6615534478986016,1.140148719038158
11.24143385887146,0.1,2.2689280275926285,1.1089630319747512
11.253474235534668,0.1,1.891936909161853,1.264891467291786
11.265711307525635,0.1,2.5830872929516078,1.242437772606133
11.27750539779663,0.1,2.171189589480946,1.0428493754003285
11.289313793182373,0.1,1.8151424220741026,1.2149943679903346
11.30146050453186,0.1,2.506292805863857,1.2012726656824357
11.313259601593018,0.1,2.1223203704251046,1.009168833371849
11.325387954711914,0.1,1.7662732030182615,1.1900458183396094
11.337433338165283,0.1,2.541199390903744,1.1838086809269277
11.349450588226318,0.1,2.1362830044410597,0.9929522760988773
11.361465692520142,0.1,1.7872171540421933,1.1563652763111298
11.373443365097046,0.1,2.4923301718479025,1.143891001485767
11.385373830795288,0.1,2.0804324683772406,0.9555294516227891
11.397166013717651,0.1,2.0804324683772406,1.1937881007872182
11.409430503845215,0.1,2.415535684760152,1.1189424518350415
11.42139196395874,0.1,2.0106192982974678,1.1039733220446062
11.433369874954224,0.1,1.6824973989225336,1.0964887571493884
11.44544267654419,0.1,2.3038346126325147,1.2524171924664231
11.457559585571289,0.1,1.9268434942017398,1.1064681770096787
11.469464302062988,0.1,1.6057029118347832,1.0341173830225747
11.481432437896729,0.1,2.227040125544764,1.202520093164972
11.493107795715332,0.1,1.8709929581379212,1.269881177221931
11.505456447601318,0.1,1.5498523757709646,0.9904574211338046
11.517392873764038,0.1,2.192133540504878,1.1601075587587386
11.529378652572632,0.1,1.8291050560900575,1.1389012915556218
11.541322708129883,0.1,1.5289084247470328,1.11270531442236
11.553529977798462,0.1,2.234021442552742,1.2761183146346124
11.565006017684937,0.15000000000000002,2.234021442552742,1.2075098030951172
11.57753849029541,0.15000000000000002,1.6545721308906243,1.0977361846319247
11.589714527130127,0.15000000000000002,1.3753194505715316,1.0927464747017797
11.6015305519104,0.15000000000000002,2.059488517353309,1.076529917428808
11.613532304763794,0.15000000000000002,1.7243853009703975,1.0578185051907638
11.62552547454834,0.15000000000000002,2.436479635784084,1.2249737878506248
11.63747262954712,0.15000000000000002,2.0315632493213993,1.1838086809269277
11.649537324905396,0.15000000000000002,2.652900463031381,1.3210257040059188
11.661557912826538,0.15000000000000002,2.275909344600606,1.2836028795298302
11.673411130905151,0.15000000000000002,2.9112091923265413,1.4245621850564294
11.68544340133667,0.15000000000000002,2.436479635784084,1.3684279483422968
11.697463989257812,0.15000000000000002,3.0298915814621554,1.4844387042181708
11.709650039672852,0.15000000000000002,2.527236756887789,1.4070982003009216
11.72161340713501,0.15000000000000002,3.1415926535897927,1.5143769637990416
11.733554601669312,0.15000000000000002,2.6249751949994717,1.4470158797420827
11.745090246200562,0.15000000000000002,3.1764992386296798,1.6403671395352057
11.757397413253784,0.15000000000000002,2.6389378290154264,1.4644798644975907
11.769175291061401,0.15000000000000002,3.1695179216217024,1.5592843531703477
11.78156065940857,0.15000000000000002,2.6319565120074486,1.651593986878032
11.793466567993164,0.15000000000000002,3.1276300195738385,1.5455626508624485
11.805466890335083,0.15000000000000002,2.611012560983517,1.6266454372273067
11.81751298904419,0.15000000000000002,3.092723434533952,1.5767483379258556
11.829462766647339,0.15000000000000002,2.5830872929516078,1.6116763074368714
11.841555833816528,0.15000000000000002,3.0438542154781105,1.7064807961096284
11.853566884994507,0.15000000000000002,2.541199390903744,1.5917174677162906
11.865458965301514,0.15000000000000002,3.0578168494940656,1.78631615499195
11.877504348754883,0.15000000000000002,3.2812189937493397,1.727687063312745
11.88952922821045,0.15000000000000002,3.0019663134302466,1.7750893076491234
11.901666164398193,0.15000000000000002,2.506292805863857,1.4819438492530983
11.91375207901001,0.15000000000000002,2.960078411382383,1.7102230785572372
11.925457954406738,0.15000000000000002,3.406882699892931,1.7264396358302085
11.937439918518066,0.15000000000000002,2.9321531433504737,1.7077282235921645
11.949554920196533,0.15000000000000002,3.4557519189487724,1.926028033036013
11.961411714553833,0.15000000000000002,2.8902652413026093,1.6278928647098425
11.973344564437866,0.15000000000000002,3.371976114853045,1.8362132542934013
11.985434770584106,0.15000000000000002,2.813470754214859,1.6403671395352055
11.997437238693237,0.15000000000000002,3.3091442617812485,1.806274994712531
12.009260416030884,0.15000000000000002,3.1904618726456344,1.5854803303036096
12.021557807922363,0.15000000000000002,3.1764992386296798,1.730181918277818
12.034431457519531,0.15000000000000002,3.5953782591083185,1.9222857505884046
12.04560375213623,0.15000000000000002,3.0298915814621554,1.7289344907952813
12.057322978973389,0.15000000000000002,3.511602455012591,1.8599143764615904
12.06897258758545,0.15000000000000002,3.511602455012591,1.7613676053412248
12.081238985061646,0.15000000000000002,3.392920065876977,1.8287286893981836
12.093437433242798,0.15000000000000002,2.827433388230814,1.6303877196749155
12.10550594329834,0.15000000000000002,3.25329372571743,1.781326445061805
12.117619514465332,0.15000000000000002,3.651228795172137,1.9210383231058685
12.129729986190796,0.15000000000000002,3.1764992386296798,1.7364190556904988
12.1414315700531,0.15000000000000002,3.665191429188092,1.911058903245578
12.153474569320679,0.15000000000000002,3.0647981665020425,1.6852745289065119
12.16543698310852,0.15000000000000002,3.532546406036523,1.857419521496518
12.177661895751953,0.15000000000000002,2.9461157773664284,1.7725944526840511
12.189305543899536,0.15000000000000002,3.4278266509168636,1.8673989413568082
12.201359748840332,0.15000000000000002,2.855358656262723,1.8000378572998494
12.213382959365845,0.15000000000000002,3.3091442617812485,1.6678105441510036
12.225510597229004,0.15000000000000002,2.7576202181510405,1.7114705060397735
12.237353563308716,0.15000000000000002,3.1974431896536113,1.7014910861794834
12.249682903289795,0.15000000000000002,3.337069529813158,1.8262338344331106
12.261443376541138,0.15000000000000002,3.364994797845067,1.9260280330360136
12.273420810699463,0.15000000000000002,3.399901382884954,1.7226973533826
12.285502910614014,0.15000000000000002,3.420845333908886,1.8836154986297802
12.297563791275024,0.15000000000000002,3.351032163829112,1.6615734067383225
12.309243202209473,0.15000000000000002,3.825761720371571,1.8112647046426755
12.321351051330566,0.15000000000000002,3.1904618726456344,1.8549246665314454
12.33341646194458,0.15000000000000002,3.637266161156183,1.81999669702043
12.344769716262817,0.15000000000000002,3.637266161156183,1.824986406950575
12.357457160949707,0.15000000000000002,3.483677186980682,1.73267677324289
12.369308710098267,0.15000000000000002,2.9181905093345195,1.7725944526840511
12.381484031677246,0.15000000000000002,3.406882699892931,1.7663573152713696
12.393415212631226,0.15000000000000002,2.841396022246769,1.7339242007254265
12.405493259429932,0.15000000000000002,3.2602750427254077,1.6590785517732496
12.417398452758789,0.15000000000000002,3.7280232822598878,1.857419521496518
12.42888879776001,0.15000000000000002,3.7280232822598878,1.8898526360424615
12.441537857055664,0.15000000000000002,3.5604716740684323,1.8150069870902847
12.453503131866455,0.15000000000000002,2.96705972839036,1.7875635824744864
12.465024471282959,0.15000000000000002,3.4417892849328178,1.767604742753906
12.477495193481445,0.15000000000000002,2.848377339254746,1.735171628207963
12.489357471466064,0.15000000000000002,3.288200310757317,1.8736360787694897
12.501431941986084,0.15000000000000002,3.64424747816416,1.8362132542934013
12.51348614692688,0.15000000000000002,3.1974431896536113,1.866151513874272
12.52546763420105,0.15000000000000002,3.658210112180115,1.831223544363256
12.537487506866455,0.15000000000000002,3.0508355324860883,1.8187492695378935
12.549309492111206,0.15000000000000002,3.4976398209966364,1.831223544363256
12.561355590820312,0.15000000000000002,2.9181905093345195,1.6989962312144107
12.57347321510315,0.15000000000000002,3.323106895797203,1.7426561931031803
12.58545708656311,0.15000000000000002,3.783873818323706,1.879873216182171
12.597479104995728,0.15000000000000002,3.1625366046137255,1.8549246665314456
12.609529495239258,0.15000000000000002,3.64424747816416,1.888605208559925
12.621556043624878,0.15000000000000002,3.0508355324860883,1.7576253228936158
12.633357048034668,0.15000000000000002,3.588396942100341,1.8337183993283288
12.645472049713135,0.15000000000000002,2.9949849964222697,1.6965013762493382
12.657564401626587,0.15000000000000002,3.4627332359567493,1.7526356129634706
12.66993236541748,0.15000000000000002,2.8763026072866547,1.6104288799543347
12.681361198425293,0.15000000000000002,3.371976114853045,1.8723886512869534
12.69348406791687,0.15000000000000002,2.8064894372068823,1.7401613381381078
12.705372333526611,0.15000000000000002,3.25329372571743,1.7925532924046317
12.717547416687012,0.15000000000000002,3.3021629447732717,1.7376664831730355
12.72959566116333,0.15000000000000002,3.35801348083709,1.8274812619156475
12.74146819114685,0.15000000000000002,3.5674529910764092,1.7588727503761519
12.753525018692017,0.15000000000000002,2.96705972839036,1.6353774296050605
12.765971183776855,0.15000000000000002,3.4348079679248404,1.695253948766802
12.777649641036987,0.15000000000000002,3.7000980142279785,1.9073166207979695
12.789499998092651,0.15000000000000002,3.2812189937493397,1.6291402921923794
12.801505327224731,0.15000000000000002,3.7280232822598878,1.8811206436647074
12.813389301300049,0.15000000000000002,3.113667385557884,1.570511200513174
12.825473546981812,0.15000000000000002,3.5465090400524777,1.8187492695378933
12.83724045753479,0.15000000000000002,2.96705972839036,1.5206141012117225
12.84958004951477,0.15000000000000002,3.490658503988659,1.7950481473697042
12.861368894577026,0.15000000000000002,3.448770601940795,1.8985846284202152
12.873707056045532,0.15000000000000002,3.4557519189487724,1.7189550709349912
12.885472297668457,0.15000000000000002,3.64424747816416,1.938502307861376
12.897411823272705,0.15000000000000002,3.0438542154781105,1.6179134448495527
12.909505367279053,0.15000000000000002,3.469714552964727,1.8561720940139816
12.921430110931396,0.15000000000000002,2.8972465583105866,1.5630266356179563
12.933355808258057,0.15000000000000002,3.351032163829112,1.8137595596077483
12.945477962493896,0.15000000000000002,2.78554548618295,1.6166660173670162
12.957435131072998,0.15000000000000002,3.2463124087094526,1.785068727509414
12.969612836837769,0.15000000000000002,2.7087509990951992,1.7339242007254267
12.981494903564453,0.15000000000000002,2.7087509990951992,1.624150582262234
12.993094682693481,0.15000000000000002,2.7087509990951992,1.753883040446007
13.005470514297485,0.15000000000000002,3.0438542154781105,1.7114705060397737
13.017346143722534,0.15000000000000002,3.5674529910764092,1.8935949184900702
13.029475450515747,0.15000000000000002,2.9740410453983377,1.7301819182778175
13.041103839874268,0.15000000000000002,2.9740410453983377,1.6852745289065119
13.053411960601807,0.15000000000000002,3.406882699892931,1.8935949184900704
13.065526962280273,0.15000000000000002,3.420845333908886,1.7638624603062976
13.077649354934692,0.15000000000000002,3.4278266509168636,1.8686463688393449
13.089689254760742,0.15000000000000002,3.4417892849328178,1.8224915519855023
13.101500034332275,0.15000000000000002,3.511602455012591,1.8000378572998494
13.113500118255615,0.15000000000000002,3.5674529910764092,1.7913058649220952
13.125173807144165,0.15000000000000002,3.6093408931242736,1.884862926112316
13.137436628341675,0.15000000000000002,3.6023595761162963,1.8973372009376788
13.149056196212769,0.15000000000000002,3.658210112180115,1.9148011856931868
13.161456823348999,0.15000000000000002,3.6791540632040465,1.9098114757630416
13.173376321792603,0.15000000000000002,3.588396942100341,1.6865219563890481
13.185431480407715,0.15000000000000002,3.5744343080843866,1.848687529118764
13.19742751121521,0.15000000000000002,3.5185837720205684,1.7601201778586881
13.20900273323059,0.15000000000000002,3.5185837720205684,1.8499349566013006
13.221170425415039,0.15000000000000002,3.351032163829112,1.7214499259000642
13.233360528945923,0.15000000000000002,3.7908551353316837,1.878625788699635
13.245371341705322,0.15000000000000002,3.1695179216217024,1.6815322464589029
13.257335901260376,0.15000000000000002,3.7000980142279785,1.9135537582106503
13.269176244735718,0.15000000000000002,3.092723434533952,1.8960897734551425
13.281418323516846,0.15000000000000002,3.5255650890285457,1.8137595596077483
13.293426036834717,0.15000000000000002,2.939134460358451,1.7439036205857168
13.305248498916626,0.15000000000000002,3.3789574318610223,1.8187492695378933
13.317443132400513,0.15000000000000002,3.693116697220001,1.9148011856931868
13.329376935958862,0.15000000000000002,3.2183871406775433,1.8349658268108648
13.34135103225708,0.15000000000000002,3.686135380212024,1.8985846284202155
13.353355646133423,0.15000000000000002,3.0717794835100203,1.7538830404460073
13.365256309509277,0.15000000000000002,3.5185837720205684,1.8037801397474578
13.377359867095947,0.15000000000000002,2.939134460358451,1.6815322464589029
13.389418125152588,0.15000000000000002,3.476695869972704,1.7601201778586884
13.401278972625732,0.15000000000000002,3.5185837720205684,1.753883040446007
13.41331434249878,0.15000000000000002,3.532546406036523,1.7351716282079628
13.42543888092041,0.15000000000000002,3.5185837720205684,1.831223544363256
13.437118768692017,0.15000000000000002,3.5185837720205684,1.6877693838715844
13.449608087539673,0.15000000000000002,3.6023595761162963,1.8773783612170984
13.461006879806519,0.15000000000000002,3.6023595761162963,1.8050275672299945
13.473106384277344,0.15000000000000002,3.134611336581816,1.6703053991160761
13.48543906211853,0.15000000000000002,3.5255650890285457,1.8012852847823857
13.497288942337036,0.15000000000000002,2.9530970943744053,1.682779673941439
13.509501695632935,0.15000000000000002,3.4138640169009085,1.8499349566013008
13.521784782409668,0.15000000000000002,2.841396022246769,1.6428619945002783
13.533475875854492,0.15000000000000002,3.274237676741362,1.848687529118764
13.545285940170288,0.15000000000000002,3.1625366046137255,1.6204082998146252
13.557345867156982,0.15000000000000002,3.1625366046137255,1.7925532924046312
13.569541215896606,0.15000000000000002,3.637266161156183,1.7763367351316601
13.58156681060791,0.2,3.0508355324860883,1.7526356129634706
13.59346342086792,0.2,3.3021629447732717,1.8461926741536916
13.605375528335571,0.2,3.337069529813158,1.7526356129634706
13.617186307907104,0.2,3.337069529813158,1.8599143764615904
13.62959098815918,0.2,3.504621138004614,1.8948423459726067
13.641488552093506,0.2,3.5534903570604546,1.91355375821065
13.653345584869385,0.2,3.7070793312359553,1.9497291552042026
13.665470123291016,0.2,3.8117990863556157,1.987151979680291
13.677374839782715,0.2,3.902556207459321,2.0482759263245685
13.689213514328003,0.2,3.9793506945470716,2.0557604912197864
13.701351404190063,0.2,4.042182547618867,2.090688460730802
13.713475227355957,0.2,4.13992098573055,2.1143895828989914
13.725576877593994,0.2,4.181808887778414,2.166781537165515
